,gender,driver_id,vetek,age,month,total_income,total_km
9742,male,573,6.4,58,Aug-15,73455.6,7464.4
9743,male,573,6.4,58,Sep-15,72413.1,8809.7
9744,male,125,9.2,34.6,Jan-15,65365.4,8221.7
9745,male,125,9.2,34.6,Oct-15,66378.2,8414.9
9746,male,125,9.2,34.6,Nov-15,81294,8771.6
9747,male,125,9.2,34.6,Dec-15,50650.4,7059.9
9748,male,125,9.2,34.6,Feb-15,51907.1,7369.7
9749,male,125,9.2,34.6,Mar-15,77172,9338.4
9750,male,125,9.2,34.6,Apr-15,68041.5,7913
9751,male,125,9.2,34.6,May-15,70388.8,7900.5
9752,male,125,9.2,34.6,Jun-15,66612,8186.2
9753,male,125,9.2,34.6,Jul-15,59460.7,7262.2
9754,male,125,9.2,34.6,Aug-15,82273.3,9315.7
9755,male,125,9.2,34.6,Sep-15,67416.3,9465.3
9756,male,949,12.6,33.7,Jan-15,67271,9089.8
9757,male,949,12.6,33.7,Oct-15,68035.3,8317.4
9758,male,949,12.6,33.7,Nov-15,52315.9,7466.9
9759,male,949,12.6,33.7,Dec-15,49802.6,6555.8
9760,male,949,12.6,33.7,Feb-15,54573.6,6972.8
9761,male,949,12.6,33.7,Mar-15,61582.3,8990.6
9762,male,949,12.6,33.7,Apr-15,50401.7,7781.7
9763,male,949,12.6,33.7,May-15,72015.1,7969.5
9764,male,949,12.6,33.7,Jun-15,58428.4,7058.3
9765,male,949,12.6,33.7,Jul-15,69440.5,8101.6
9766,male,949,12.6,33.7,Aug-15,70624,9520.5
9767,male,949,12.6,33.7,Sep-15,74829.9,9039.3
9768,male,510,12.2,52.4,Jan-15,57032.3,7921.4
9769,male,510,12.2,52.4,Oct-15,65823.3,7865.4
9770,male,510,12.2,52.4,Nov-15,79200.5,10637.6
9771,male,510,12.2,52.4,Dec-15,59161.8,7891.2
9772,male,510,12.2,52.4,Feb-15,78361.8,10000.6
9773,male,510,12.2,52.4,Mar-15,62493.9,7670.8
9774,male,510,12.2,52.4,Apr-15,69850.1,8477.5
9775,male,510,12.2,52.4,May-15,75936.9,9200.5
9776,male,510,12.2,52.4,Jun-15,65557.6,8180.4
9777,male,510,12.2,52.4,Jul-15,50406.9,7423.2
9778,male,510,12.2,52.4,Aug-15,68393.3,8800.3
9779,male,510,12.2,52.4,Sep-15,77252.2,7490.5
9780,male,878,5.5,33.6,Jan-15,83243.3,9899.2
9781,male,878,5.5,33.6,Oct-15,70058.8,8395.4
9782,male,878,5.5,33.6,Nov-15,66684.5,8286.7
9783,male,878,5.5,33.6,Dec-15,65067.6,9007.5
9784,male,878,5.5,33.6,Feb-15,64859.9,7053.4
9785,male,878,5.5,33.6,Mar-15,64546.3,8084.8
9786,male,878,5.5,33.6,Apr-15,57730.8,8091.3
9787,male,878,5.5,33.6,May-15,56616.9,8007.5
9788,male,878,5.5,33.6,Jun-15,63731.9,9392.3
9789,male,878,5.5,33.6,Jul-15,70201.5,8945
9790,male,878,5.5,33.6,Aug-15,73062.3,8585.6
9791,male,878,5.5,33.6,Sep-15,64412.6,7166.3
9792,male,992,17.3,33.5,Jan-15,65391.8,7698.3
9793,male,992,17.3,33.5,Oct-15,63087.1,9294.5
9794,male,992,17.3,33.5,Nov-15,77767.5,9761.5
9795,male,992,17.3,33.5,Dec-15,73776.6,9165.1
9796,male,992,17.3,33.5,Feb-15,63400,8325.5
9797,male,992,17.3,33.5,Mar-15,68661.4,9456
9798,male,992,17.3,33.5,Apr-15,68707.1,8483.4
9799,male,992,17.3,33.5,May-15,69229.3,8743.7
9800,male,992,17.3,33.5,Jun-15,73491.7,8924.3
9801,male,992,17.3,33.5,Jul-15,69228.7,8683.1
9802,male,992,17.3,33.5,Aug-15,71428.2,8123.5
9803,male,992,17.3,33.5,Sep-15,61867.1,7398.3
9804,male,8,13.2,36.8,Jan-15,82562,9193.9
9805,male,8,13.2,36.8,Oct-15,82992.3,9498.9
9806,male,8,13.2,36.8,Nov-15,59014.7,7565.4
9807,male,8,13.2,36.8,Dec-15,64689.4,7905.2
9808,male,8,13.2,36.8,Feb-15,75426.5,8767.7
9809,male,8,13.2,36.8,Mar-15,60260.5,7814.9
9810,male,8,13.2,36.8,Apr-15,68839.3,8523.4
9811,male,8,13.2,36.8,May-15,71170.8,8022.2
9812,male,8,13.2,36.8,Jun-15,67656.9,8379.9
9813,male,8,13.2,36.8,Jul-15,63200.9,8148.7
9814,male,8,13.2,36.8,Aug-15,66735.1,7035.1
9815,male,8,13.2,36.8,Sep-15,82997.4,9043
9816,male,984,10.7,39.7,Jan-15,65732.1,8881.7
9817,male,984,10.7,39.7,Oct-15,70891.2,8803.6
9818,male,984,10.7,39.7,Nov-15,55798.4,8664.8
9819,male,984,10.7,39.7,Dec-15,64790.3,9111
9820,male,984,10.7,39.7,Feb-15,57930.9,7192.6
9821,male,984,10.7,39.7,Mar-15,76241.9,9547.7
9822,male,984,10.7,39.7,Apr-15,73128,9767.2
9823,male,984,10.7,39.7,May-15,62235.5,8082.9
9824,male,984,10.7,39.7,Jun-15,70405.1,7950
9825,male,984,10.7,39.7,Jul-15,67709.8,7487.8
9826,male,984,10.7,39.7,Aug-15,81746.7,9432.5
9827,male,984,10.7,39.7,Sep-15,64638.7,9283.9
9828,male,763,6.6,34.4,Jan-15,70580.6,8798.3
9829,male,763,6.6,34.4,Oct-15,76441.3,10644.7
9830,male,763,6.6,34.4,Nov-15,58236.6,7402
9831,male,763,6.6,34.4,Dec-15,80360.1,8820.9
9832,male,763,6.6,34.4,Feb-15,61377.2,7439.9
9833,male,763,6.6,34.4,Mar-15,51068.3,6704.2
9834,male,763,6.6,34.4,Apr-15,71556,8360.4
9835,male,763,6.6,34.4,May-15,76138.2,10104.5
9836,male,763,6.6,34.4,Jun-15,94918.4,9885.1
9837,male,763,6.6,34.4,Jul-15,52035.5,6773.5
9838,male,763,6.6,34.4,Aug-15,57689.5,8021.8
9839,male,763,6.6,34.4,Sep-15,70658.8,8263.2
9840,male,973,15.8,36.9,Jan-15,61773.6,6692.4
9841,male,973,15.8,36.9,Oct-15,80173.7,9941.4
9842,male,973,15.8,36.9,Nov-15,62864.9,9082.9
9843,male,973,15.8,36.9,Dec-15,61360.7,7842.3
9844,male,973,15.8,36.9,Feb-15,57486.5,8099.9
9845,male,973,15.8,36.9,Mar-15,71446.7,7941.7
9846,male,973,15.8,36.9,Apr-15,80923.2,10682.9
9847,male,973,15.8,36.9,May-15,64472.5,7595.7
9848,male,973,15.8,36.9,Jun-15,53272.9,7181.3
9849,male,973,15.8,36.9,Jul-15,80150.9,9959
9850,male,973,15.8,36.9,Aug-15,62077.7,8587.8
9851,male,973,15.8,36.9,Sep-15,62446.4,8270.4
9852,male,25,14.6,32.2,Jan-15,69433.3,7060
9853,male,25,14.6,32.2,Oct-15,56300,7464.3
9854,male,25,14.6,32.2,Nov-15,64302.8,8268.9
9855,male,25,14.6,32.2,Dec-15,52053,7217.7
9856,male,25,14.6,32.2,Feb-15,65607.2,7953.2
9857,male,25,14.6,32.2,Mar-15,73406,8574.9
9858,male,25,14.6,32.2,Apr-15,71138.5,8195.6
9859,male,25,14.6,32.2,May-15,60779,9048.5
9860,male,25,14.6,32.2,Jun-15,55171.7,7293
9861,male,25,14.6,32.2,Jul-15,54377.2,6607.5
9862,male,25,14.6,32.2,Aug-15,60755,7638.7
9863,male,25,14.6,32.2,Sep-15,79319,8412
9864,male,541,8.1,46,Jan-15,56885.1,8258.9
9865,male,541,8.1,46,Oct-15,75361.9,8926.4
9866,male,541,8.1,46,Nov-15,62395.6,8749.4
9867,male,541,8.1,46,Dec-15,75106.8,8259.9
9868,male,541,8.1,46,Feb-15,68411,9222.5
9869,male,541,8.1,46,Mar-15,82640.5,9435.5
9870,male,541,8.1,46,Apr-15,67843.6,8779.8
9871,male,541,8.1,46,May-15,70860.4,8038.2
9872,male,541,8.1,46,Jun-15,46755.6,6590.7
9873,male,541,8.1,46,Jul-15,78464.9,10910.4
9874,male,541,8.1,46,Aug-15,70162.7,10074.1
9875,male,541,8.1,46,Sep-15,66582.4,8719.3
9876,male,757,13.5,,Jan-15,60235.2,7953.9
9877,male,757,13.5,,Oct-15,76776,8893
9878,male,757,13.5,,Nov-15,58015.3,7472.3
9879,male,757,13.5,,Dec-15,65762.2,7648.2
9880,male,757,13.5,,Feb-15,84224.3,9388.8
9881,male,757,13.5,,Mar-15,70204,8160.9
9882,male,757,13.5,,Apr-15,65462.5,7959.8
9883,male,757,13.5,,May-15,64298.6,7671.7
9884,male,757,13.5,,Jun-15,65601.7,8384.4
9885,male,757,13.5,,Jul-15,73730.8,10035
9886,male,757,13.5,,Aug-15,66659.3,8890.6
9887,male,757,13.5,,Sep-15,70093.1,8928.2
9888,unknown,374,13.9,37,Jan-15,62192,8083.2
9889,unknown,374,13.9,37,Oct-15,66371.3,10027.3
9890,unknown,374,13.9,37,Nov-15,64901.9,7173.2
9891,unknown,374,13.9,37,Dec-15,51013.6,7851.8
9892,unknown,374,13.9,37,Feb-15,60632.5,8320.7
9893,unknown,374,13.9,37,Mar-15,60938.9,8149.4
9894,unknown,374,13.9,37,Apr-15,80127.3,9264.1
9895,unknown,374,13.9,37,May-15,69017.9,8277
9896,unknown,374,13.9,37,Jun-15,84468.1,9109.8
9897,unknown,374,13.9,37,Jul-15,67344.5,7659.6
9898,unknown,374,13.9,37,Aug-15,63475.1,8452.9
9899,unknown,374,13.9,37,Sep-15,63266.4,8265.9
9900,male,64,5.6,43.4,Jan-15,67558.5,8149.3
9901,male,64,5.6,43.4,Oct-15,76355.6,9402
9902,male,64,5.6,43.4,Nov-15,58284,7413
9903,male,64,5.6,43.4,Dec-15,68529.6,8881.9
9904,male,64,5.6,43.4,Feb-15,78592.4,8445.8
9905,male,64,5.6,43.4,Mar-15,56810.4,8608.5
9906,male,64,5.6,43.4,Apr-15,64789.2,8440.8
9907,male,64,5.6,43.4,May-15,82922.8,9975.8
9908,male,64,5.6,43.4,Jun-15,57208.6,7060.3
9909,male,64,5.6,43.4,Jul-15,75859,7895.9
9910,male,64,5.6,43.4,Aug-15,55189.5,6248.9
9911,male,64,5.6,43.4,Sep-15,71308.9,8844.9
9912,female,500,13.5,43.6,Jan-15,77281,8392.7
9913,female,500,13.5,43.6,Oct-15,69191.2,9071.3
9914,female,500,13.5,43.6,Nov-15,64682,7814.5
9915,female,500,13.5,43.6,Dec-15,69806.7,8147
9916,female,500,13.5,43.6,Feb-15,69763.2,9455.8
9917,female,500,13.5,43.6,Mar-15,72165.6,8359.2
9918,female,500,13.5,43.6,Apr-15,64411.7,8927.4
9919,female,500,13.5,43.6,May-15,58419.7,8276
9920,female,500,13.5,43.6,Jun-15,67054.4,7974.1
9921,female,500,13.5,43.6,Jul-15,56743.3,7464.4
9922,female,500,13.5,43.6,Aug-15,74837.5,9423
9923,female,500,13.5,43.6,Sep-15,89929.4,8475.5
9924,female,647,11.7,60.6,Jan-15,67815.9,7786.4
9925,female,647,11.7,60.6,Oct-15,63779.9,7024.9
9926,female,647,11.7,60.6,Nov-15,55226.5,6649.8
9927,female,647,11.7,60.6,Dec-15,77364.8,8903.5
9928,female,647,11.7,60.6,Feb-15,68752.1,7866.1
9929,female,647,11.7,60.6,Mar-15,71128.2,8979.2
9930,female,647,11.7,60.6,Apr-15,61897.3,8308.1
9931,female,647,11.7,60.6,May-15,79781.7,10217.4
9932,female,647,11.7,60.6,Jun-15,58092.6,7947.9
9933,female,647,11.7,60.6,Jul-15,54731.7,8310
9934,female,647,11.7,60.6,Aug-15,76864.7,8641.5
9935,female,647,11.7,60.6,Sep-15,62497.4,8409.1
9936,male,614,17.8,57.2,Jan-15,55067.2,7670.4
9937,male,614,17.8,57.2,Oct-15,76008.3,8617.1
9938,male,614,17.8,57.2,Nov-15,67985.5,7974.4
9939,male,614,17.8,57.2,Dec-15,68719.4,8365.9
9940,male,614,17.8,57.2,Feb-15,71389.1,8904.6
9941,male,614,17.8,57.2,Mar-15,65775.4,9007.3
9942,male,614,17.8,57.2,Apr-15,50595.8,6995.1
9943,male,614,17.8,57.2,May-15,70215,8628.1
9944,male,614,17.8,57.2,Jun-15,58362.9,8079.5
9945,male,614,17.8,57.2,Jul-15,53750.6,6584.4
9946,male,614,17.8,57.2,Aug-15,77797.5,9341.4
9947,male,614,17.8,57.2,Sep-15,61241.1,9222
9948,male,21,7.5,30.1,Jan-15,61601.1,6981.8
9949,male,21,7.5,30.1,Oct-15,66541.4,7225.1
9950,male,21,7.5,30.1,Nov-15,84098.2,9949
9951,male,21,7.5,30.1,Dec-15,80209.1,8890.9
9952,male,21,7.5,30.1,Feb-15,70895.3,8908.7
9953,male,21,7.5,30.1,Mar-15,65401.6,8484.2
9954,male,21,7.5,30.1,Apr-15,58094.3,7738.2
9955,male,21,7.5,30.1,May-15,61977.9,7742.5
9956,male,21,7.5,30.1,Jun-15,65582.3,7982.4
9957,male,21,7.5,30.1,Jul-15,85420.8,9121.7
9958,male,21,7.5,30.1,Aug-15,78121.7,8827.7
9959,male,21,7.5,30.1,Sep-15,54895.3,7951.7
9960,male,13,15.2,40.8,Jan-15,77547.3,10251.4
9961,male,13,15.2,40.8,Oct-15,57419.9,6566.9
9962,male,13,15.2,40.8,Nov-15,61798.2,8243.4
9963,male,13,15.2,40.8,Dec-15,58490.5,7793.7
9964,male,13,15.2,40.8,Feb-15,68281.7,8181.7
9965,male,13,15.2,40.8,Mar-15,53060.3,7548.1
9966,male,13,15.2,40.8,Apr-15,55583,7777.3
9967,male,13,15.2,40.8,May-15,68046.4,7923.7
9968,male,13,15.2,40.8,Jun-15,68380.8,8195.5
9969,male,13,15.2,40.8,Jul-15,62132.3,8458.5
9970,male,13,15.2,40.8,Aug-15,77639.8,9110.2
9971,male,13,15.2,40.8,Sep-15,64575.5,9009
9972,male,639,9.2,47.4,Jan-15,62640.3,8108.8
9973,male,639,9.2,47.4,Oct-15,77985.3,8865.6
9974,male,639,9.2,47.4,Nov-15,71666.3,8296.9
9975,male,639,9.2,47.4,Dec-15,73537.4,9198.5
9976,male,639,9.2,47.4,Feb-15,64724.7,9598.4
9977,male,639,9.2,47.4,Mar-15,78404.1,9983.8
9978,male,639,9.2,47.4,Apr-15,72690,9703.6
9979,male,639,9.2,47.4,May-15,89324.9,9151.6
9980,male,639,9.2,47.4,Jun-15,90973.8,9853
9981,male,639,9.2,47.4,Jul-15,59927.4,5892.9
9982,male,639,9.2,47.4,Aug-15,73344.1,8192.2
9983,male,639,9.2,47.4,Sep-15,64840.9,7371.7
9984,male,868,7.3,29.9,Jan-15,64733.3,7758.5
9985,male,868,7.3,29.9,Oct-15,71234,10200
9986,male,868,7.3,29.9,Nov-15,57276.2,7003.7
9987,male,868,7.3,29.9,Dec-15,58934.2,7952.1
9988,male,868,7.3,29.9,Feb-15,66365.6,8212.6
9989,male,868,7.3,29.9,Mar-15,76924.7,8575.5
9990,male,868,7.3,29.9,Apr-15,59773.3,7471.3
9991,male,868,7.3,29.9,May-15,80315.9,9653
9992,male,868,7.3,29.9,Jun-15,78607.4,8986.3
9993,male,868,7.3,29.9,Jul-15,82471.5,10540.1
9994,male,868,7.3,29.9,Aug-15,90433.4,9362.9
9995,male,868,7.3,29.9,Sep-15,60091.1,8690.1
9996,male,805,10.5,38.1,Jan-15,64164.6,8673.1
9997,male,805,10.5,38.1,Oct-15,61210.2,8202.2
9998,male,805,10.5,38.1,Nov-15,46319.2,6951.5
9999,male,805,10.5,38.1,Dec-15,66949.8,8207.7
10000,male,805,10.5,38.1,Feb-15,74738.8,9278.6
10001,male,805,10.5,38.1,Mar-15,62623.4,8335.4
10002,male,805,10.5,38.1,Apr-15,88709.6,9966.9
10003,male,805,10.5,38.1,May-15,59534.6,8378
10004,male,805,10.5,38.1,Jun-15,70571.8,8838.6
10005,male,805,10.5,38.1,Jul-15,58387.9,8017
10006,male,805,10.5,38.1,Aug-15,89990.2,8665.2
10007,male,805,10.5,38.1,Sep-15,65950.4,8482.3
10008,male,891,13.8,53.8,Jan-15,58000.4,7075.8
10009,male,891,13.8,53.8,Oct-15,80433.9,9746.6
10010,male,891,13.8,53.8,Nov-15,73291.9,8946.3
10011,male,891,13.8,53.8,Dec-15,55502.6,8289.5
10012,male,891,13.8,53.8,Feb-15,60084.4,8162.6
10013,male,891,13.8,53.8,Mar-15,75645.3,9976.8
10014,male,891,13.8,53.8,Apr-15,74858.8,9436.3
10015,male,891,13.8,53.8,May-15,78765.3,8564.4
10016,male,891,13.8,53.8,Jun-15,60301.4,7856.5
10017,male,891,13.8,53.8,Jul-15,64130.9,7969.8
10018,male,891,13.8,53.8,Aug-15,47449.4,6814.8
10019,male,891,13.8,53.8,Sep-15,57899.5,7146
10020,unknown,561,6.2,41.6,Jan-15,63900.4,8249.1
10021,unknown,561,6.2,41.6,Oct-15,62727.1,8969.1
10022,unknown,561,6.2,41.6,Nov-15,70225.1,8444.5
10023,unknown,561,6.2,41.6,Dec-15,57263.7,7498
10024,unknown,561,6.2,41.6,Feb-15,60174.1,7860.3
10025,unknown,561,6.2,41.6,Mar-15,62874.2,7573.5
10026,unknown,561,6.2,41.6,Apr-15,70486.9,7926.8
10027,unknown,561,6.2,41.6,May-15,70358.3,8926.6
10028,unknown,561,6.2,41.6,Jun-15,69201.3,9529.7
10029,unknown,561,6.2,41.6,Jul-15,70686.3,9148.5
10030,unknown,561,6.2,41.6,Aug-15,67044.6,8340.8
10031,unknown,561,6.2,41.6,Sep-15,68132.9,8224
10032,male,709,12.6,36,Jan-15,80192.3,9548.6
10033,male,709,12.6,36,Oct-15,69759.1,9797.4
10034,male,709,12.6,36,Nov-15,61673.6,8572.4
10035,male,709,12.6,36,Dec-15,78206,9751.6
10036,male,709,12.6,36,Feb-15,69808.4,8261.3
10037,male,709,12.6,36,Mar-15,63542.1,9376.4
10038,male,709,12.6,36,Apr-15,70757.6,8371
10039,male,709,12.6,36,May-15,65406.9,8372.3
10040,male,709,12.6,36,Jun-15,64919.4,8080.2
10041,male,709,12.6,36,Jul-15,54172.6,6936.6
10042,male,709,12.6,36,Aug-15,64840.9,8396.3
10043,male,709,12.6,36,Sep-15,64331,8511.2
10044,male,429,4.7,44.1,Jan-15,56363.3,7466
10045,male,429,4.7,44.1,Oct-15,57801.9,7226.7
10046,male,429,4.7,44.1,Nov-15,77832.9,8743.1
10047,male,429,4.7,44.1,Dec-15,69380.9,8150.8
10048,male,429,4.7,44.1,Feb-15,69562.6,9491.5
10049,male,429,4.7,44.1,Mar-15,69879.7,9481.4
10050,male,429,4.7,44.1,Apr-15,70803.6,8972
10051,male,429,4.7,44.1,May-15,73371.6,8232.5
10052,male,429,4.7,44.1,Jun-15,73188.7,8467.5
10053,male,429,4.7,44.1,Jul-15,75358.8,7911.4
10054,male,429,4.7,44.1,Aug-15,61166.8,6816.2
10055,male,429,4.7,44.1,Sep-15,71799.1,9871.4
10056,male,720,15.1,61.8,Jan-15,59785.5,7355.5
10057,male,720,15.1,61.8,Oct-15,71479.3,9432.2
10058,male,720,15.1,61.8,Nov-15,61562.7,8519.9
10059,male,720,15.1,61.8,Dec-15,67135,9278.5
10060,male,720,15.1,61.8,Feb-15,63093.5,7568.9
10061,male,720,15.1,61.8,Mar-15,61247.8,9262.4
10062,male,720,15.1,61.8,Apr-15,74101.5,8829
10063,male,720,15.1,61.8,May-15,57799.7,6709.6
10064,male,720,15.1,61.8,Jun-15,62360.6,8652.6
10065,male,720,15.1,61.8,Jul-15,50892,7048.1
10066,male,720,15.1,61.8,Aug-15,62606.6,8017.1
10067,male,720,15.1,61.8,Sep-15,45355.5,7448.4
10068,male,187,17,46.1,Jan-15,67253.3,7563.8
10069,male,187,17,46.1,Oct-15,70522,8603.1
10070,male,187,17,46.1,Nov-15,59578.5,7896.3
10071,male,187,17,46.1,Dec-15,83786.8,8815.6
10072,male,187,17,46.1,Feb-15,78450.9,9215.2
10073,male,187,17,46.1,Mar-15,60955.3,8779.2
10074,male,187,17,46.1,Apr-15,68703.4,8346.9
10075,male,187,17,46.1,May-15,71389.4,10325.7
10076,male,187,17,46.1,Jun-15,54889,6051.9
10077,male,187,17,46.1,Jul-15,56480.9,7362.5
10078,male,187,17,46.1,Aug-15,66899.8,8720.8
10079,male,187,17,46.1,Sep-15,63217.3,8697.4
10080,male,457,10.5,60.9,Jan-15,73612.2,8467.9
10081,male,457,10.5,60.9,Oct-15,79833.5,9074.6
10082,male,457,10.5,60.9,Nov-15,64208.6,8364.5
10083,male,457,10.5,60.9,Dec-15,66139.8,8714.6
10084,male,457,10.5,60.9,Feb-15,69494.3,9734.1
10085,male,457,10.5,60.9,Mar-15,63369.7,7445.8
10086,male,457,10.5,60.9,Apr-15,58814.4,7591.8
10087,male,457,10.5,60.9,May-15,61708.6,7982.7
10088,male,457,10.5,60.9,Jun-15,54200.2,6735.7
10089,male,457,10.5,60.9,Jul-15,60669.1,7979.5
10090,male,457,10.5,60.9,Aug-15,73660.6,9579.9
10091,male,457,10.5,60.9,Sep-15,55503.5,8616
10092,male,844,2.4,44.8,Jan-15,68897.2,9422.4
10093,male,844,2.4,44.8,Oct-15,61912.9,7982
10094,male,844,2.4,44.8,Nov-15,60538.4,7036.4
10095,male,844,2.4,44.8,Dec-15,53626.2,7305.8
10096,male,844,2.4,44.8,Feb-15,71465.3,8887.9
10097,male,844,2.4,44.8,Mar-15,58526.9,8101.6
10098,male,844,2.4,44.8,Apr-15,78729.7,9013.5
10099,male,844,2.4,44.8,May-15,62244.6,7226.8
10100,male,844,2.4,44.8,Jun-15,73945.4,8748.4
10101,male,844,2.4,44.8,Jul-15,64583.5,7744.3
10102,male,844,2.4,44.8,Aug-15,77685,9521.3
10103,male,844,2.4,44.8,Sep-15,90882.9,11250.2
10104,male,552,7.3,59.1,Jan-15,59318.7,7949
10105,male,552,7.3,59.1,Oct-15,65632.2,8432.9
10106,male,552,7.3,59.1,Nov-15,59851.2,8649.2
10107,male,552,7.3,59.1,Dec-15,62618.4,8458.1
10108,male,552,7.3,59.1,Feb-15,65233.9,8413.8
10109,male,552,7.3,59.1,Mar-15,57791.2,7553.6
10110,male,552,7.3,59.1,Apr-15,67463.7,8541.6
10111,male,552,7.3,59.1,May-15,65841.7,9070.8
10112,male,552,7.3,59.1,Jun-15,68327.3,8669.5
10113,male,552,7.3,59.1,Jul-15,68293.8,9035.7
10114,male,552,7.3,59.1,Aug-15,72385.2,8893.9
10115,male,552,7.3,59.1,Sep-15,89525.6,9652.4
10116,male,498,15.3,46.5,Jan-15,70816.9,7938.8
10117,male,498,15.3,46.5,Oct-15,72882.7,8802.4
10118,male,498,15.3,46.5,Nov-15,71010.6,9349.4
10119,male,498,15.3,46.5,Dec-15,75648.2,10316
10120,male,498,15.3,46.5,Feb-15,70848.5,9753.4
10121,male,498,15.3,46.5,Mar-15,60283.4,7285.1
10122,male,498,15.3,46.5,Apr-15,56490.7,8570.4
10123,male,498,15.3,46.5,May-15,65072.2,8569.2
10124,male,498,15.3,46.5,Jun-15,63091.7,8882
10125,male,498,15.3,46.5,Jul-15,67142.7,8029
10126,male,498,15.3,46.5,Aug-15,55603.5,7327.8
10127,male,498,15.3,46.5,Sep-15,84743.8,10681.8
10128,male,230,5.1,35.6,Jan-15,63146,7635
10129,male,230,5.1,35.6,Oct-15,61955.8,8388.6
10130,male,230,5.1,35.6,Nov-15,53474,6825.5
10131,male,230,5.1,35.6,Dec-15,62107.8,8018.2
10132,male,230,5.1,35.6,Feb-15,67788,7425.2
10133,male,230,5.1,35.6,Mar-15,64622.3,7673.1
10134,male,230,5.1,35.6,Apr-15,74004,7942.2
10135,male,230,5.1,35.6,May-15,70060.6,8047.9
10136,male,230,5.1,35.6,Jun-15,87288.5,9429
10137,male,230,5.1,35.6,Jul-15,57560.4,7644.7
10138,male,230,5.1,35.6,Aug-15,77934.9,9870.7
10139,male,230,5.1,35.6,Sep-15,70834.2,9634.1
10140,male,131,16,32.5,Jan-15,59982.6,7367.7
10141,male,131,16,32.5,Oct-15,64943.2,9132.4
10142,male,131,16,32.5,Nov-15,63979.7,8040.1
10143,male,131,16,32.5,Dec-15,73927.4,8707.5
10144,male,131,16,32.5,Feb-15,70289,9116.4
10145,male,131,16,32.5,Mar-15,72523.4,9542.2
10146,male,131,16,32.5,Apr-15,68273.9,7962.8
10147,male,131,16,32.5,May-15,63750.8,8560.8
10148,male,131,16,32.5,Jun-15,54493.7,7689.6
10149,male,131,16,32.5,Jul-15,59264.1,7938.3
10150,male,131,16,32.5,Aug-15,80946.6,8674.8
10151,male,131,16,32.5,Sep-15,56914.4,7479.6
10152,male,268,11.2,38.6,Jan-15,67236.2,8590.1
10153,male,268,11.2,38.6,Oct-15,77998.6,9038.9
10154,male,268,11.2,38.6,Nov-15,65862.9,8481.4
10155,male,268,11.2,38.6,Dec-15,72958.5,7439.4
10156,male,268,11.2,38.6,Feb-15,75783.4,9442.3
10157,male,268,11.2,38.6,Mar-15,65336.2,8287.9
10158,male,268,11.2,38.6,Apr-15,71887.3,8248.7
10159,male,268,11.2,38.6,May-15,65809.2,8044
10160,male,268,11.2,38.6,Jun-15,60510.6,8385.3
10161,male,268,11.2,38.6,Jul-15,69870.3,9530.4
10162,male,268,11.2,38.6,Aug-15,55676.6,6278.5
10163,male,268,11.2,38.6,Sep-15,70554.8,9788.1
10164,male,634,4.5,44.2,Jan-15,61907.1,7147.6
10165,male,634,4.5,44.2,Oct-15,62130.9,8373.3
10166,male,634,4.5,44.2,Nov-15,59518.2,9031.8
10167,male,634,4.5,44.2,Dec-15,55471.6,7222.8
10168,male,634,4.5,44.2,Feb-15,61576.1,7849
10169,male,634,4.5,44.2,Mar-15,59564.9,7664.1
10170,male,634,4.5,44.2,Apr-15,83892.7,9069.8
10171,male,634,4.5,44.2,May-15,57671.1,8018.9
10172,male,634,4.5,44.2,Jun-15,69444.3,9091.4
10173,male,634,4.5,44.2,Jul-15,72567.8,7360
10174,male,634,4.5,44.2,Aug-15,69074.1,8800
10175,male,634,4.5,44.2,Sep-15,63362.4,8270.5
10176,male,930,16.9,51.3,Jan-15,74943.4,9208.9
10177,male,930,16.9,51.3,Oct-15,71854.3,8676.4
10178,male,930,16.9,51.3,Nov-15,70945.8,8377.9
10179,male,930,16.9,51.3,Dec-15,61095.2,7896.8
10180,male,930,16.9,51.3,Feb-15,62639.1,8547.6
10181,male,930,16.9,51.3,Mar-15,53497.2,7463.5
10182,male,930,16.9,51.3,Apr-15,54783.9,6678.7
10183,male,930,16.9,51.3,May-15,81873.5,9435.7
10184,male,930,16.9,51.3,Jun-15,62916.4,8487.2
10185,male,930,16.9,51.3,Jul-15,57482,7145.9
10186,male,930,16.9,51.3,Aug-15,61666.3,8042
10187,male,930,16.9,51.3,Sep-15,55291.8,6696.5
10188,male,730,1.5,58.1,Jan-15,74798.5,8708.8
10189,male,730,1.5,58.1,Oct-15,56539.3,7370.7
10190,male,730,1.5,58.1,Nov-15,64204.7,8347.2
10191,male,730,1.5,58.1,Dec-15,71006.4,8611.3
10192,male,730,1.5,58.1,Feb-15,72694.9,8630.2
10193,male,730,1.5,58.1,Mar-15,84754.3,10620.5
10194,male,730,1.5,58.1,Apr-15,80710.6,9609.3
10195,male,730,1.5,58.1,May-15,64897.4,8977.8
10196,male,730,1.5,58.1,Jun-15,64113.8,8189.9
10197,male,730,1.5,58.1,Jul-15,55353.9,7415.6
10198,male,730,1.5,58.1,Aug-15,69279.8,8127.1
10199,male,730,1.5,58.1,Sep-15,77234.9,10618.8
10200,male,386,12.8,34.9,Jan-15,52871,7667.7
10201,male,386,12.8,34.9,Oct-15,69915.7,10338.6
10202,male,386,12.8,34.9,Nov-15,82999.7,9356.4
10203,male,386,12.8,34.9,Dec-15,75338.4,8843.4
